shipping_distance_km,order_weight_kg,shipping_mode,warehouse_processing_time_hours,traffic_conditions_index,historical_delays_hours,delivery_time_hours
2753.925621,99.34006634,Sea,3.82861607,3.454316648,27.18239062,173.6326572
492.8919579,96.84568231,Sea,16.15741731,1.709415059,33.83337812,28.66053037
2119.021223,49.20918444,Air,19.73102712,2.220845718,19.1375278,198.1375023
4273.759753,69.78939706,Sea,39.96489896,3.256146684,42.50982203,126.0637636
4287.960429,11.48909113,Land,20.82752601,2.795746297,56.49266819,14.35338985
541.2264414,44.39430809,Air,44.51865785,2.922843257,18.52859787,177.5616329
499.0683696,80.99734496,Air,47.84056553,3.076932038,53.50041056,140.0470574
1350.342611,50.78086444,Air,37.69412979,3.706108262,48.38537831,142.4912455
4380.09201,70.41855377,Air,32.32017441,2.130274618,37.84200932,62.25613916
688.0677961,74.70225733,Land,19.4191668,3.500514854,23.43183099,73.99130778
3613.984173,25.72017955,Air,4.150853964,7.195706446,62.83976109,183.7392956
550.7698171,87.63208761,Land,27.93752155,3.127608998,29.00131716,130.6420165
3134.532376,46.25233188,Air,18.00013056,2.546545849,26.97574091,13.22128611
1812.533131,21.41341781,Air,17.49220956,1.60926096,46.1787013,72.20733198
3955.124117,86.60888024,Sea,33.32233488,5.499743376,66.26387935,123.7232137
1206.767722,42.07297121,Sea,22.79104985,8.577844551,36.57729015,38.12123922
3214.049055,75.15608762,Land,36.3484107,1.531149798,52.03372778,28.67530895
1216.628546,55.02929069,Sea,19.71414147,5.880934245,32.89557779,21.28312449
3582.618401,38.49623935,Air,8.090579118,6.855570239,15.75415087,129.8101504
4374.706271,81.0827033,Land,22.68333373,6.332154911,8.924567491,70.91351089
677.6689057,58.6547582,Sea,45.69758817,8.898608832,9.815503428,80.9989446
4339.648659,39.36092919,Air,38.67165757,8.797560222,1.535451542,21.40767054
2988.197509,11.4049881,Sea,10.67021499,1.515768333,39.80896395,150.2235767
679.1969298,89.59680872,Sea,19.39112358,4.248495723,9.439630515,155.6837896
2166.332184,4.029223741,Sea,44.60622848,7.037468474,62.33028055,167.5927555
846.2584528,86.38714116,Sea,6.81385576,9.572001899,70.76862178,133.8160358
3516.72205,36.31617173,Air,12.93566137,8.242163168,35.70254833,156.9248289
3806.397265,64.11420697,Sea,13.32446436,2.589303795,32.37652411,119.6730181
573.6927754,92.25887252,Land,27.83384516,3.51287954,25.06121823,103.4110415
2555.392271,15.59480824,Land,20.30446603,7.872344773,45.93794008,59.36438279
4082.394027,56.91157233,Sea,4.753921678,5.243273625,43.77795063,20.14173059
4684.007056,76.56106981,Land,30.57152837,5.925721978,24.72351271,65.44617366
2591.91344,75.87959136,Sea,5.656659632,6.480818382,24.70799893,139.8889805
4753.882157,52.8003755,Air,29.5015018,1.92962366,46.425876,186.0986348
2701.660404,62.66157626,Air,24.82939387,8.703658301,39.92732512,58.68060797
2001.242948,75.87393592,Land,24.20242705,8.768209954,51.7359908,137.2713379
4248.605486,84.18224996,Land,4.172323529,5.214154997,67.78024916,100.8664829
2490.264417,76.30040314,Sea,31.043361,6.641606967,56.13059239,129.2341994
2385.917427,35.72349185,Sea,21.27205215,6.93913708,21.91289098,10.30815015
2477.046823,99.67427691,Sea,20.32198775,2.707503263,54.65681524,33.30409225
4241.585759,43.73301803,Air,29.03321563,2.013263456,32.40176597,51.23401353
4168.110631,2.934237925,Sea,29.49365882,1.186056518,55.99126013,179.7557268
2047.423963,36.58038668,Air,1.706564901,9.215936441,63.83313148,17.70025412
1699.834306,13.21440398,Land,6.885617357,4.111419601,17.99563314,118.2304339
2485.043719,12.58354026,Air,12.11635638,1.772478415,17.18244083,186.4414702
2885.223923,28.51273649,Land,32.86493467,5.192199806,31.1489934,133.8932844
1229.769193,5.810861671,Air,28.10683297,1.68062602,3.710438903,102.0367832
3980.077669,69.00696275,Air,36.60856922,1.767256775,49.36938763,83.33843811
2458.08969,7.861893978,Sea,35.80856686,5.399968111,53.97847773,128.5970845
1703.525465,20.72731077,Land,41.09959485,5.579529937,24.87096038,101.2731786
578.7639152,9.743521592,Air,18.71029848,6.221287768,33.50053822,144.0282691
1232.283544,6.785189225,Air,17.21800171,6.90680332,42.50567427,127.3771703
4748.9418,27.14129072,Land,40.05772394,7.014406332,5.299044913,117.8076489
1560.24345,57.40394728,Air,12.16727209,4.896970188,51.21342244,191.7939718
885.8534824,96.48621287,Land,22.67510156,6.791797527,37.92252029,168.781466
2330.330319,87.61788711,Land,10.13330565,3.742657806,44.94688432,125.6830088
1570.08433,87.65542558,Land,43.95051488,4.97177372,52.11580182,112.3435434
224.0382888,18.01867009,Air,20.16674162,4.539943437,48.64022934,147.5493117
1649.568826,26.85826575,Air,10.98688422,3.961990011,6.863154385,162.7439528
2743.337689,8.101135021,Sea,33.52462936,3.14713743,56.34662948,66.09504644
2780.976241,77.95759982,Land,12.49829988,1.706131005,43.92335389,136.7199648
1814.96666,7.446721998,Air,45.34466935,5.5531943,51.47142062,35.67934374
2264.148643,55.89121925,Air,18.2779997,5.835593676,18.8281242,91.78575156
4829.313695,25.16361945,Land,32.23811347,4.025395397,15.94275978,188.3029385
1917.874962,24.72284059,Land,17.22651176,9.782594767,59.47864401,71.99687767
1328.222726,99.077143,Land,38.9405424,6.012650893,28.10802131,39.30465168
1255.161868,75.79959079,Sea,43.15536883,9.00109467,41.42496401,37.7677129
2315.934833,83.77546615,Sea,38.03216289,6.130767786,39.71487401,84.80842832
3809.624736,57.41227719,Sea,40.87945388,2.709242677,42.13201122,52.78349994
1069.641512,87.1659216,Land,5.788398913,9.771602856,5.004462778,91.11495276
3561.015829,64.72630865,Air,44.43103982,8.968015094,21.77810248,146.5882837
154.6916256,94.64428363,Land,30.34213426,5.241463106,4.786598843,178.7503554
2123.718241,28.49318931,Air,41.85322401,3.187521026,34.57159022,30.93164097
3890.532073,59.73429481,Sea,33.16852792,3.004026546,64.95110499,155.9975674
1726.728131,69.16806912,Sea,10.48684042,8.254183844,28.0206852,29.66125406
2840.498652,39.59726185,Sea,29.64908978,1.622067503,56.33638228,82.09251174
1064.647202,88.03094425,Air,5.274473267,6.742543433,20.68173784,199.3441337
3722.877186,97.99041473,Air,33.69898242,6.761214312,61.65113559,23.04877014
308.7815612,49.63006439,Land,20.22305363,2.64209093,30.20422384,14.34739631
4270.086092,39.36874515,Land,8.131459136,7.344211316,25.57565393,73.39324669
1031.072113,47.45782389,Land,47.02380135,7.348656603,50.21853153,190.7129575
4378.270257,85.3473062,Sea,43.35096794,4.150277807,36.91852432,13.80729496
1795.019744,64.72410834,Land,42.99655453,5.350383214,24.28704322,52.31518751
3627.283694,4.954851066,Sea,38.0745544,8.49487196,4.182640522,124.6008544
1630.165224,54.44590609,Air,33.52311288,5.708379461,11.99803131,54.41313544
4534.262773,2.221362213,Sea,31.78873557,6.563413909,55.60730763,20.22344662
676.8537713,77.96426941,Sea,5.986410372,4.714926854,66.29268294,19.96449379
933.6729569,33.16707122,Sea,43.32661306,2.346391802,12.1563565,116.2402753
2490.49912,47.46474447,Air,42.41303463,9.982599685,40.99976795,116.7598428
455.5952732,79.96847154,Air,36.14907345,5.783828683,2.460505964,144.2300252
1020.101914,5.12165732,Land,44.58380308,4.028018153,20.94072892,35.030815
4721.643592,16.27488279,Land,26.99492222,7.424085934,32.31273305,104.9718217
4883.623823,40.09705746,Land,22.03918973,6.5873959,52.98320645,124.1803419
1912.48368,23.37755377,Air,46.4935279,3.096174523,3.17576545,52.25141309
4620.265804,34.12119186,Air,22.81416583,8.892329495,56.24860687,113.9951076
2746.882145,99.81838642,Air,31.14224873,1.638126432,14.59063903,144.565285
1385.225206,82.62873654,Air,18.5339209,6.451284267,54.68628752,198.2597195
3526.873669,88.44823059,Air,30.90733262,5.300996423,45.03389845,123.3203139
3311.563943,93.73693604,Sea,34.84465279,3.863785724,24.44946026,173.6262514
4946.17033,34.42312009,Land,30.35880969,8.437421154,52.11010662,168.3978224
1361.984073,30.0591573,Sea,25.18445824,6.906493669,17.01522603,188.6507106
3376.694538,23.78921801,Land,15.10520749,7.835495472,15.82041305,147.3805634
307.5175874,83.09663268,Sea,31.26074678,4.731928684,4.445622589,50.48907854
612.5478915,68.1154103,Air,43.69615808,9.481584982,28.30155652,66.63731426
69.39595601,23.99911226,Land,1.324891785,4.102510804,7.034877439,159.0901431
4997.330371,38.01088601,Sea,7.294664289,5.77940432,30.20406519,108.956322
4021.254801,50.91782051,Land,6.629338449,9.402851006,0.705857478,57.74864292
3944.278923,53.0499357,Air,44.39064924,1.748700621,11.166001,134.7673646
2573.144073,88.92840899,Air,32.14914138,1.979293935,67.13077973,182.2418213
1535.33206,38.36633023,Land,45.734041,9.947689897,57.28045076,77.96107317
798.7582081,90.89814103,Land,28.39222384,9.742520413,17.00377853,123.2865242
1459.139957,44.41607225,Air,22.70144617,7.945314453,51.71702451,120.4851009
1911.057549,74.76408114,Air,38.24011686,5.357694485,48.13068896,34.12518733
3793.73498,93.06030484,Air,8.564286571,5.554547638,12.73864421,27.14654793
2721.325855,90.80378254,Sea,18.92289147,3.314915862,26.71621394,178.9910862
433.5439514,6.166810296,Land,22.91488931,4.894579325,65.78681346,187.3720094
139.2435943,20.96757735,Air,15.02754454,4.882144401,53.18768759,181.8059397
556.5442887,47.95208984,Land,18.45042378,1.32481017,54.74514213,85.36441094
2081.968633,43.43965185,Sea,4.670943785,5.078423872,40.59979443,64.64781743
4669.304939,64.26872065,Sea,10.3052287,5.318149677,47.91886551,189.0127327
3205.142282,94.49855056,Air,16.76834586,6.992048568,36.62917029,177.73245
4019.038204,11.68426877,Land,38.40685036,5.64807622,53.34435384,165.7652947
2358.554243,45.45993718,Sea,9.577375678,8.755146391,52.75639047,73.49515023
1840.247112,19.64489827,Land,17.29209758,4.308056427,2.237989505,131.3610961
586.5818449,89.46370604,Land,4.051253545,4.687458321,45.48775627,152.5798524
4385.86846,96.47572849,Air,27.18390421,6.143342623,45.34658379,119.4693163
3926.642144,48.13081735,Sea,29.72879174,2.824504521,4.847037523,124.3808233
882.1845831,10.84902462,Sea,41.67927378,4.54148277,29.54745109,153.7706787
2585.689791,78.63681934,Sea,39.49845193,7.175507246,64.7128169,155.6973165
2462.505299,69.86556437,Land,14.41276387,4.706278653,68.64759538,55.59024642
3144.203186,35.78974725,Sea,7.436823392,9.15954859,56.31918824,84.22819665
4733.625125,88.79704366,Sea,8.335909564,6.537704688,10.90592561,158.4250401
2919.868637,97.59527303,Land,46.54130532,2.383909749,26.97983689,59.67502648
2724.075471,56.00645799,Sea,32.64161326,5.386999069,13.14384114,183.9628535
299.098518,56.78992718,Sea,3.000827027,7.88300871,46.9538018,169.3897222
361.3920063,30.10259376,Land,7.428624987,6.790106488,55.66640049,180.1366791
977.3666171,58.65835058,Sea,23.83260306,8.967372163,63.63113174,66.48698457
210.7303199,44.24441089,Air,10.7679538,7.749846069,61.96669023,29.97223198
3729.596833,30.56800718,Land,38.7719723,1.554523953,7.143114792,29.11221977
3630.485005,7.184927054,Sea,27.94120453,2.012613843,9.048528502,115.6224326
723.4783604,25.64443204,Air,29.79371377,6.847738289,65.49637053,68.06218373
4188.590559,20.18653764,Land,22.75280076,3.145671627,60.7524791,60.06911987
816.1908725,54.43317746,Sea,13.03495045,6.290514124,33.14722788,52.25702485
1540.819156,60.36616717,Land,28.70196982,8.129958329,30.96375061,116.798546
1282.435651,61.05288657,Air,34.69759217,6.19238429,39.80157659,114.138094
1892.920138,39.1240096,Land,18.43455965,4.73939713,42.95778119,90.2394091
1310.585641,42.4123585,Sea,24.73235064,6.8164328,18.30359235,36.30360669
2470.307086,83.50672375,Air,40.46514661,2.292574998,29.06940697,186.4710133
2066.669013,47.88516494,Land,7.988042806,7.50887196,44.61789342,91.30783283
4933.518979,98.78344655,Sea,26.62554771,7.273226023,14.8512518,33.49203604
326.8354331,44.24191439,Sea,17.37539511,5.629630285,71.91599311,17.04499844
753.7978131,65.13330399,Air,34.03135364,3.509321455,20.37164057,38.99272669
311.4881748,5.5111184,Air,1.884081429,8.17807408,39.77390002,66.45398404
3147.913915,65.50732248,Land,32.51224509,5.594952729,39.89949075,129.7177693
319.8209232,85.21692624,Sea,5.836193499,1.532592153,32.50693644,194.4777774
4190.3767,94.27455493,Air,4.044084391,9.267512967,17.39112888,61.69285844
2584.096222,99.73340086,Sea,35.05729515,7.909447928,40.70542121,160.0628116
2658.687742,28.57677524,Land,31.09608119,6.263246329,6.553037905,183.1634042
2829.892813,57.74932145,Air,43.06198875,4.931429656,27.85868016,84.39878926
895.5278462,45.34643956,Land,25.42378292,9.639097282,16.14615804,58.12198285
1028.567,56.59983932,Land,25.911148,7.975185168,8.940799726,103.3027109
1628.145748,16.16656924,Air,34.22983827,5.814937606,66.63477102,180.3752987
2987.807258,85.68688247,Land,16.19968609,6.878385057,50.39588988,12.08655495
1090.082991,91.00210986,Sea,2.734885405,3.526753616,12.15567953,102.4599806
625.8420493,45.24133548,Air,11.81215381,2.761443485,68.35650196,153.9430998
4852.078588,28.40277123,Sea,12.18663036,3.459875926,15.55143179,124.2147815
158.8099833,14.51292605,Land,16.77596596,3.638224894,16.96415499,104.4944829
4023.352156,68.53460007,Air,45.34274845,7.657646056,9.595467039,115.1865083
3950.77399,31.56706804,Sea,38.82761154,2.260549366,52.40542575,127.654015
1521.209864,90.99908771,Sea,44.98994352,7.998284815,41.10303115,139.5942793
721.3517492,67.26574125,Sea,47.93465074,5.71055782,4.194081534,77.67526141
770.8618012,64.74568985,Sea,21.38761319,4.461157939,1.821596358,108.3011639
3502.286505,56.16051053,Sea,11.67244588,3.703564986,38.35148312,61.97834056
3231.892626,5.054745773,Land,27.32019558,5.618805441,46.91024582,196.95811
3924.591088,93.22628235,Land,42.41331746,3.857666164,59.24690039,45.58473276
4690.531803,62.97978058,Land,22.88939747,4.865067932,34.43565054,38.62487295
3475.040448,99.40916735,Land,24.75376722,7.651137607,48.71019447,61.07623239
821.4651059,53.96696227,Land,7.318637979,6.633986557,52.82320759,184.8103076
1255.040953,71.15603374,Land,20.76140815,7.731841388,44.13979389,135.182651
4218.858968,6.092851008,Land,19.18875606,7.416763207,25.35957017,96.62622988
1086.065075,63.35774959,Sea,17.52935963,8.33565244,9.496474778,185.8251274
408.9854689,76.58263635,Land,42.70303749,2.815209637,46.62277521,181.0279666
3531.236268,77.96217234,Sea,3.787167361,9.956106995,55.34613589,86.30257613
2042.50546,77.1261094,Air,46.6909176,5.281934049,13.66755254,117.091783
4604.19826,23.01512142,Land,1.387600788,7.464096443,35.63040377,182.0210566
3268.762602,97.55214852,Sea,45.44291866,7.099751467,28.6016677,70.68574585
497.5739401,99.520621,Air,26.75823263,6.095350762,14.81062144,87.43207397
4741.890008,8.021789579,Air,34.01492649,9.962345967,17.66254679,160.672773
1329.858455,93.67641907,Sea,9.795243936,2.955842647,17.11253868,142.7413806
1719.201828,29.30019483,Sea,31.74794233,4.795559806,30.16302872,19.24357448
2041.189048,69.08376613,Sea,42.45201042,2.149575033,28.11325812,32.30152294
303.5602672,34.14203661,Land,7.555566572,2.636519248,39.90086872,170.7901368
2507.75134,96.79155518,Air,6.972835777,7.416676572,6.71116967,15.65036016
660.4265308,10.5996339,Land,15.28696173,1.043584109,41.85002419,184.7865491
2034.803117,50.02580829,Land,8.601116946,9.008385862,1.572918357,61.63302294
1786.013451,43.0907553,Land,6.20035486,6.698660349,18.53100924,123.6920447
3875.558413,32.9393335,Air,32.88099469,4.968145483,36.15393701,117.270368
4025.694033,64.73063209,Air,11.04985085,3.982249965,49.45941384,85.28821367
809.3937678,13.54004647,Air,32.34970027,2.136466437,55.5311249,15.97301549
1864.428378,71.8079106,Sea,41.51067367,9.294063278,2.560414771,46.56953955
1898.098147,98.06891632,Land,31.6451652,7.410900925,38.69905593,126.8449623
799.4816975,80.55359209,Sea,6.610252286,4.02753699,25.51943466,94.81082681
4002.34485,86.07166691,Sea,27.95814598,1.638425615,50.03344226,88.62903874
3550.780225,36.28385595,Land,19.50054816,3.931145484,20.43214287,28.56355115
992.3898422,32.82621734,Air,17.13843403,2.661708653,53.54810133,75.9542108
1865.273448,51.94631129,Land,15.97097903,8.076459819,43.36105736,110.0218049
573.734873,5.049798169,Sea,44.68331452,7.476388163,56.85641163,24.76161964
3159.622656,94.56313438,Air,35.89785046,5.483445646,70.87636498,22.672193
650.7910265,14.80662472,Air,7.29089311,8.972569928,65.41819036,103.3951428
4930.374135,90.3497974,Sea,23.37225755,2.626126193,42.71689403,116.637913
3914.37627,8.816431089,Air,15.95648454,5.067690269,64.35087677,58.95188588
1981.68082,82.3511803,Air,46.96310069,7.395582736,11.02246653,71.89560592
2913.891465,15.62027132,Land,46.96736173,1.610221147,3.098531298,161.4053807
4561.14199,4.294095602,Land,16.01812029,4.354096248,38.38559399,175.1548446
2792.791438,72.0892003,Sea,17.54931646,6.14498322,70.15462388,71.79345047
913.7675077,28.38639737,Sea,29.17246774,4.301231849,51.10102422,77.58576721
1924.58161,71.5923672,Sea,23.52742967,5.321790903,21.97025306,167.7620459
4223.567082,55.73098242,Air,11.01574099,6.473065144,48.1515374,195.0285553
3238.854429,11.32633533,Sea,32.03937185,4.315515528,2.873355344,70.91270711
3271.085702,93.24694229,Land,16.70404626,1.954129203,33.88461269,159.8580485
4340.766354,45.50526039,Air,31.72467542,2.255000476,17.08240921,101.1415501
4475.166634,73.57750414,Sea,19.03303155,5.743035726,3.542266912,60.10832867
4602.97323,50.35154692,Air,33.90986501,2.572660231,17.99354741,139.5391873
519.5035066,60.63396676,Air,32.38657513,9.008503049,52.01715106,97.8845716
2743.42371,30.62597244,Air,24.91419953,8.507671166,39.68559232,60.9508635
3715.52213,20.43585025,Sea,34.12277956,4.141288621,1.687312677,30.37363234
3796.787883,54.48573524,Air,22.66538678,8.478884548,29.50111823,174.7213386
3053.2452,44.30178781,Air,6.458500084,5.798690473,54.15631953,176.9468827
875.5973092,39.31626474,Air,9.558993907,2.431458357,68.73153794,24.24273362
3997.231742,67.42043591,Land,12.56167731,6.527906691,62.9537451,136.0451204
3614.551101,69.20540989,Sea,3.971759627,7.115060055,0.109422089,40.88971182
476.3720692,5.069045581,Land,34.43491737,1.755024206,15.74654379,132.8008152
2345.858632,34.20507718,Air,18.26734066,3.830077814,14.95705567,182.4472668
911.1881276,41.47057275,Air,5.395594927,1.048455889,29.74281336,59.44079114
1720.511376,10.14077004,Land,39.53803167,3.84785923,46.49432865,76.10655423
139.5014064,23.97213624,Air,33.13175137,4.019007996,11.02097238,161.0746922
2031.632849,5.638358824,Land,22.25453915,6.671877641,65.92886597,149.7210206
2771.89076,99.62608881,Air,12.62899075,2.791389517,55.95241787,87.64450405
3116.933834,73.7874417,Air,8.132057008,1.270818881,30.19189949,171.2241351
3334.277208,9.201290572,Air,22.54358701,3.840710801,42.04753029,184.9112408
4189.642,2.514813289,Air,42.60654992,8.430575916,39.00974438,96.00229131
1116.541391,72.06913612,Sea,9.854580194,4.59230685,41.92056401,17.49580449
646.3850211,44.19962049,Sea,27.72698376,4.735843929,61.92829827,106.7935958
4265.109001,78.78627255,Sea,46.19924178,5.221248066,14.40861404,150.5396673
825.2334337,92.38586576,Land,30.94447901,7.766099477,49.22740574,51.80679107
4875.062403,60.13038871,Land,21.67834232,5.320224031,7.70636161,28.89176092
4220.564236,19.11728808,Land,34.66952973,1.821544773,33.05980618,64.19078228
2529.339199,78.32830659,Land,39.75516219,2.857598196,45.78039856,12.20150885
4908.036053,95.60326845,Sea,28.754266,2.691076303,0.900119603,145.9396286
532.0148091,58.23301306,Land,41.97612087,5.570769866,7.780771009,37.75298949
1550.175518,68.358746,Land,25.18581269,1.269365186,6.571207399,147.4933142
3209.210854,34.07873216,Land,40.0113631,3.552549477,26.97786775,54.56411859
1782.533999,38.46200562,Air,45.7449043,6.464754469,44.7846449,198.4918007
4645.444132,73.59812254,Land,24.55844295,4.19185608,71.70948219,111.0411226
374.8491365,92.81322429,Air,29.43508063,7.369409426,18.29367974,17.85438264
2769.588569,63.08434453,Land,29.64497452,4.520992032,9.789086267,156.8089867
2974.788024,79.08986689,Land,37.72743859,9.813317755,29.86291068,87.91714657
3281.004213,17.57768423,Air,39.67939449,9.688206584,10.51023115,125.3910448
1315.547805,21.58992948,Land,2.279777862,8.19856643,1.767207067,190.7305123
1854.603816,53.43745134,Air,35.46789951,9.589514752,40.60505225,108.2812567
4226.218622,18.06714213,Land,37.8393165,2.843004175,63.32922095,162.8315094
1014.966706,63.68200949,Land,33.92018365,7.758308492,61.98120757,67.53063529
4142.995844,29.51949195,Air,34.54369599,3.8949277,7.256777243,145.7589983
2835.144343,79.25749556,Sea,2.945934382,7.52764887,10.6183379,28.87137083
3822.82818,80.90697949,Air,21.77581711,4.365041155,35.36071151,179.7363204
3582.356463,46.64685185,Sea,39.45444354,3.604785938,26.47558945,47.9520074
1077.181902,18.49065819,Air,44.89833564,9.629155857,50.62136708,67.3666116
2865.623045,64.85410863,Sea,11.78499227,2.888968976,35.63575202,192.0602575
4345.229606,99.28230832,Land,28.2221622,7.827117351,1.448508865,39.49058253
2188.975372,62.44779435,Sea,38.80352126,7.072049469,20.48862084,58.3378543
4834.624313,4.059581726,Land,36.36315921,3.731298776,64.90741469,120.2340667
2288.464746,2.220750589,Air,30.0878355,5.125087157,36.82863553,196.3318598
756.7889015,32.37601606,Sea,1.878485848,2.286487863,57.45231012,141.3697002
1977.701666,19.98048878,Land,35.02263449,9.290877439,28.96531915,31.69611425
4760.926912,81.39859511,Air,37.34239765,9.713078214,48.74138264,152.1422589
1632.618204,84.55816387,Sea,34.97392681,7.592167286,12.16823164,90.98093826
4347.085891,26.23256775,Land,36.99303059,8.644783094,53.03039524,198.5424988
4412.190874,32.90165531,Sea,21.25299996,1.743556877,56.63383534,129.4562414
1783.423295,24.00657329,Sea,47.70635086,4.455717562,6.490098656,111.0716201
462.1254074,90.88406346,Land,37.22698505,3.977300034,13.1983735,115.8803797
3636.56165,50.51360879,Land,28.19796025,6.084564091,33.3280277,131.8967441
1591.98588,65.78563589,Air,44.90698968,2.650197652,45.89544502,149.0475628
3925.471891,41.84046763,Land,43.68532195,6.070431886,45.89937609,24.88114869
2241.141499,63.28591225,Land,39.28465207,6.88928829,48.1106146,34.82720876
2452.070375,38.89260998,Sea,27.49366119,2.191177827,51.43789778,67.09076785
3900.651563,34.29800455,Land,25.7737479,2.18548638,36.41519792,100.8113217
1942.698489,63.63076728,Sea,16.4492728,1.318810509,41.38959523,69.10280551
2243.480359,59.31067677,Sea,12.79126502,7.848032047,0.605241634,50.62924452
1912.14282,29.70603144,Land,25.0808973,3.979076832,11.99525078,185.7556446
1868.335551,15.36017081,Land,28.1557428,3.028784102,35.89661103,16.19410152
2653.435556,37.17338104,Land,12.49274228,8.002849555,53.68270018,188.3526524
4053.55725,41.81216509,Land,44.36225845,2.289301211,58.2425928,182.3760397
1840.753144,63.05409118,Air,27.19187785,4.844650844,52.48394583,139.9185325
2645.060867,91.49561198,Sea,25.74575029,7.70308008,35.02099608,16.18157057
3370.100261,4.100387355,Air,21.47500425,6.164490858,20.25198344,52.8175567
1383.725259,24.74427075,Air,3.729350899,5.986001291,32.01956354,196.0291185
1423.737884,19.77473626,Sea,42.47286272,2.417170696,0.669232662,182.1305694
4670.394979,50.47829367,Air,15.89872864,2.628394551,43.05308084,193.2686726
3631.496138,43.2552303,Land,31.19563572,6.243029145,5.368817096,199.2634004
2907.074047,73.03924357,Land,29.54937727,1.21210175,10.46808683,22.1386186
3256.214269,24.6203833,Land,28.47088079,8.822061901,45.07031667,118.4638819
195.0322434,59.65258739,Land,25.70847349,4.154237206,0.961104409,168.4861461
3109.60968,88.44379773,Sea,9.527672171,4.749545953,41.295984,70.7447035
2572.068922,91.11243512,Land,14.18846983,3.325891013,45.96336629,92.75615723
2751.460915,95.89906817,Sea,25.63683935,8.890039893,56.75580097,63.91034324
1829.147943,77.43948463,Sea,38.09909523,6.782536655,4.898198013,17.2337058
453.2957937,90.64579667,Sea,21.30348162,5.049176221,0.211079765,23.81553505
1007.029206,23.83582176,Sea,10.58435999,6.267779161,55.21376836,14.07393623
4756.18633,20.15930396,Air,5.133387966,4.423326364,20.8838793,110.1764453
2073.062833,1.145564336,Air,32.16151716,5.190242305,63.87877595,127.5003858
2360.081621,70.83101356,Land,20.89697862,4.218689741,13.31773878,68.46331968
310.9134598,93.77798519,Sea,6.892431953,4.696073148,42.15641439,166.9682221
235.9528362,19.10006683,Land,32.69994336,3.834788896,7.877495833,178.7225367
3600.048163,63.87588575,Land,10.75620035,1.698769698,28.99369069,36.55217799
2713.568587,74.77274604,Land,24.92375427,1.336116503,63.50863644,19.86564792
2568.094622,92.7976164,Land,15.39083483,2.566955838,43.80102061,70.68231648
1253.466426,64.86259229,Sea,44.78943303,3.264739694,49.65242658,145.4676312
3736.516122,97.04422641,Sea,11.72953911,9.014246745,16.26986379,106.4105393
882.7710666,34.79497753,Air,20.73617051,6.501237891,66.43806627,102.7370995
990.1769811,35.31788911,Sea,46.09619905,9.624674527,44.89073571,38.95797571
2330.525248,54.52974475,Sea,15.98008346,4.056821742,7.623754864,76.7762825
1467.085317,38.65843717,Land,31.29587866,4.615642034,1.119761844,192.1893391
1274.941757,0.641859965,Sea,15.88617105,7.477779048,1.146421189,74.70648341
3243.926341,73.3113165,Land,6.201724019,6.201118699,3.68724904,122.3721584
3272.310139,75.29584563,Sea,30.49471994,5.750920723,65.63634208,21.08629083
4131.359496,74.82397317,Air,44.05348216,6.180076374,25.80326854,22.13230899
2117.657407,34.82955633,Land,22.27053936,6.25721781,21.47274198,90.60825857
411.7712006,52.46780259,Sea,30.43029751,7.891663818,29.99129208,124.7813477
1404.648605,36.31736506,Sea,29.61822542,7.012738246,29.48915377,80.74479823
4901.027043,2.095621803,Land,20.50921602,9.615828238,17.17151585,44.01257942
3001.479947,56.46366966,Air,29.90014202,9.531667163,6.61161669,149.8318899
3563.19857,12.81418628,Air,13.18794997,4.797305647,7.821114669,36.60832522
86.42125665,8.464111747,Sea,18.76778152,1.321503486,43.14158627,136.9231815
2615.118374,75.67215734,Sea,21.78898625,1.09967304,28.57212372,191.7795528
235.7668548,1.445867141,Sea,41.60840813,2.108740644,64.97678793,99.40200309
2867.68955,95.92134014,Land,17.37164606,1.67407659,33.38904316,48.08239894
4607.815706,51.76790873,Land,30.85144126,4.360294441,36.25139345,169.9765417
4843.674696,98.31013486,Land,11.02998036,1.47587139,66.83363865,106.0404774
2725.735743,6.270758461,Sea,12.87077727,6.624226325,36.11813324,185.4121829
2318.113786,58.56119011,Air,31.47615715,2.711568034,36.14270238,146.9113543
4727.834617,35.25804008,Land,36.82856659,5.625687867,26.14773458,91.81582511
3384.368668,84.42650804,Air,22.7195073,1.927709044,51.14965395,127.3030134
371.2514337,36.44166216,Sea,16.74968575,8.449561592,28.24039211,42.29323983
2355.341609,26.41851412,Land,43.78276313,8.019629454,42.35919627,83.57377728
1239.212841,85.82653615,Land,7.382967307,4.478384989,32.21246475,122.835542
2375.531391,37.77798262,Land,34.87356917,9.195339993,38.06962999,122.1079515
2304.554581,2.174915326,Sea,33.43802524,2.671305816,59.54596554,121.5709197
2931.616774,39.33376553,Sea,33.44152265,8.325430347,29.78877754,151.2718546
1816.013927,65.62496577,Sea,44.96476089,5.912698909,16.56560203,30.07414313
863.1387248,25.80877411,Air,35.22494415,3.966220615,41.06307063,23.99484673
2543.411201,43.48276545,Air,15.1735639,1.759248414,67.50063493,38.1239368
4159.504278,6.143156259,Land,17.61023354,2.541800138,49.9112655,160.554919
3336.860529,59.01523276,Land,19.38221574,8.765763448,22.20215356,22.32221189
1724.920936,75.75134492,Sea,2.448007683,6.461974677,69.33555589,52.7947409
4680.838963,41.62459986,Sea,43.93498482,3.133860026,24.67561688,58.40744105
